trial_id,geometry_trial_id,object_name,task_name,mode,policy_variant,benchmark_cell,seed,execution_success,goal_completion_pct,peak_success_count,tracking_success_rate,translation_rmse_m,rotation_rmse_deg,mean_translation_error_m,mean_rotation_error_deg,final_translation_error_m,final_rotation_error_deg,failure_stage,failure_category,error,artifact_dir,trace_path,resolved_baseline_object,eval_returncode,produced_eval_json,replay_artifact_path
0027_long_screwdriver_predefined_pretrained,0027_long_screwdriver_predefined,long_screwdriver,spin_vertical,predefined,pretrained,predefined + pretrained,0,True,58.0,58,0.0006551648831622625,0.09610866209921871,86.13352744788097,0.08538690470914122,77.94159399857787,0.07654508696693327,16.051159680765558,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0027_long_screwdriver_predefined_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0027_long_screwdriver_predefined_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0027_long_screwdriver_predefined_pretrained.json
0028_long_screwdriver_llm_lie_x-0p350_y-0p200_pretrained,0028_long_screwdriver_llm_lie_x-0p350_y-0p200,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.1612435872408544,95.89464349678563,0.12615684978485656,72.11647942730512,0.33601601916907714,169.8866200027528,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0028_long_screwdriver_llm_lie_x-0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0028_long_screwdriver_llm_lie_x-0p350_y-0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0028_long_screwdriver_llm_lie_x-0p350_y-0p200_pretrained.json
0029_long_screwdriver_llm_lie_x+0p350_y-0p200_pretrained,0029_long_screwdriver_llm_lie_x+0p350_y-0p200,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.16644229575696537,92.30245804699322,0.12098835537597483,66.4533139829,0.42079362105441304,169.8866200027528,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0029_long_screwdriver_llm_lie_x+0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0029_long_screwdriver_llm_lie_x+0p350_y-0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0029_long_screwdriver_llm_lie_x+0p350_y-0p200_pretrained.json
0030_long_screwdriver_llm_lie_x-0p350_y+0p200_pretrained,0030_long_screwdriver_llm_lie_x-0p350_y+0p200,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.1228236887238874,69.8761790163812,0.08837229975196251,55.04178268142665,0.2870073906036929,169.8866200027528,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0030_long_screwdriver_llm_lie_x-0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0030_long_screwdriver_llm_lie_x-0p350_y+0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0030_long_screwdriver_llm_lie_x-0p350_y+0p200_pretrained.json
0031_long_screwdriver_llm_lie_x+0p350_y+0p200_pretrained,0031_long_screwdriver_llm_lie_x+0p350_y+0p200,long_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.004418262150220913,0.14424603290607543,74.50015220688456,0.09458838229530188,57.21703319630982,0.38279726833271954,169.8866200027528,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0031_long_screwdriver_llm_lie_x+0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0031_long_screwdriver_llm_lie_x+0p350_y+0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0031_long_screwdriver_llm_lie_x+0p350_y+0p200_pretrained.json
0032_long_screwdriver_llm_only_x-0p350_y-0p200_pretrained,0032_long_screwdriver_llm_only_x-0p350_y-0p200,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.08080174491894329,20.196442678930225,0.07559951808221518,16.40675327349187,0.0499629720656443,0.0,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0032_long_screwdriver_llm_only_x-0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0032_long_screwdriver_llm_only_x-0p350_y-0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0032_long_screwdriver_llm_only_x-0p350_y-0p200_pretrained.json
0033_long_screwdriver_llm_only_x+0p350_y-0p200_pretrained,0033_long_screwdriver_llm_only_x+0p350_y-0p200,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.10576210342126674,49.295583853163784,0.09784780769716989,39.12370848971919,0.1397091655668528,0.0,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0033_long_screwdriver_llm_only_x+0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0033_long_screwdriver_llm_only_x+0p350_y-0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0033_long_screwdriver_llm_only_x+0p350_y-0p200_pretrained.json
0034_long_screwdriver_llm_only_x-0p350_y+0p200_pretrained,0034_long_screwdriver_llm_only_x-0p350_y+0p200,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.09321046357809734,22.671819769618942,0.0868076762344808,17.75283913519736,0.11613191852946458,0.0,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0034_long_screwdriver_llm_only_x-0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0034_long_screwdriver_llm_only_x-0p350_y+0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0034_long_screwdriver_llm_only_x-0p350_y+0p200_pretrained.json
0035_long_screwdriver_llm_only_x+0p350_y+0p200_pretrained,0035_long_screwdriver_llm_only_x+0p350_y+0p200,long_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.16666163312982635,35.24601363527576,0.15079755823652705,28.11880483489453,0.23061860034249404,0.0,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0035_long_screwdriver_llm_only_x+0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0035_long_screwdriver_llm_only_x+0p350_y+0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0035_long_screwdriver_llm_only_x+0p350_y+0p200_pretrained.json
0036_short_screwdriver_predefined_pretrained,0036_short_screwdriver_predefined,short_screwdriver,spin_vertical,predefined,pretrained,predefined + pretrained,0,True,100.0,100,0.004624277456647399,0.05395373084106451,57.99555459811657,0.048942083690958184,46.3340862054149,0.06859591842387236,7.862665839962122,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0036_short_screwdriver_predefined_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0036_short_screwdriver_predefined_pretrained/trace.json,short_screwdriver,0,True,execution/replay/trials/0036_short_screwdriver_predefined_pretrained.json
0037_short_screwdriver_llm_lie_x-0p350_y-0p200_pretrained,0037_short_screwdriver_llm_lie_x-0p350_y-0p200,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.1408389447015696,57.53384467832473,0.10887723456604641,49.430530786113884,0.3484654315090038,89.40875413685426,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0037_short_screwdriver_llm_lie_x-0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0037_short_screwdriver_llm_lie_x-0p350_y-0p200_pretrained/trace.json,short_screwdriver,0,True,execution/replay/trials/0037_short_screwdriver_llm_lie_x-0p350_y-0p200_pretrained.json
0038_short_screwdriver_llm_lie_x+0p350_y-0p200_pretrained,0038_short_screwdriver_llm_lie_x+0p350_y-0p200,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.15618723238802235,57.235798625674114,0.11591558237816062,48.52642770119937,0.4308248312889178,89.40875413685426,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0038_short_screwdriver_llm_lie_x+0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0038_short_screwdriver_llm_lie_x+0p350_y-0p200_pretrained/trace.json,short_screwdriver,0,True,execution/replay/trials/0038_short_screwdriver_llm_lie_x+0p350_y-0p200_pretrained.json
0039_short_screwdriver_llm_lie_x-0p350_y+0p200_pretrained,0039_short_screwdriver_llm_lie_x-0p350_y+0p200,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.14509431521864455,63.51022242415256,0.10086125564017727,54.074450096763876,0.2769078092022895,89.40875413685426,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0039_short_screwdriver_llm_lie_x-0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0039_short_screwdriver_llm_lie_x-0p350_y+0p200_pretrained/trace.json,short_screwdriver,0,True,execution/replay/trials/0039_short_screwdriver_llm_lie_x-0p350_y+0p200_pretrained.json
0040_short_screwdriver_llm_lie_x+0p350_y+0p200_pretrained,0040_short_screwdriver_llm_lie_x+0p350_y+0p200,short_screwdriver,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0,0.11214508413473327,86.55805798067396,0.06899078899041304,79.98981740479897,0.3753129535408815,89.40875413685426,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0040_short_screwdriver_llm_lie_x+0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0040_short_screwdriver_llm_lie_x+0p350_y+0p200_pretrained/trace.json,short_screwdriver,0,True,execution/replay/trials/0040_short_screwdriver_llm_lie_x+0p350_y+0p200_pretrained.json
0041_short_screwdriver_llm_only_x-0p350_y-0p200_pretrained,0041_short_screwdriver_llm_only_x-0p350_y-0p200,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.15229870512278776,37.81886458413586,0.1415579946010591,31.7624748080168,0.19234076981558626,0.016126540318218474,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0041_short_screwdriver_llm_only_x-0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0041_short_screwdriver_llm_only_x-0p350_y-0p200_pretrained/trace.json,short_screwdriver,0,True,execution/replay/trials/0041_short_screwdriver_llm_only_x-0p350_y-0p200_pretrained.json
0042_short_screwdriver_llm_only_x+0p350_y-0p200_pretrained,0042_short_screwdriver_llm_only_x+0p350_y-0p200,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.1478985809126928,54.013027759632294,0.1333094195643777,49.25997124971391,0.25613883591029135,0.016126540318218474,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0042_short_screwdriver_llm_only_x+0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0042_short_screwdriver_llm_only_x+0p350_y-0p200_pretrained/trace.json,short_screwdriver,0,True,execution/replay/trials/0042_short_screwdriver_llm_only_x+0p350_y-0p200_pretrained.json
0043_short_screwdriver_llm_only_x-0p350_y+0p200_pretrained,0043_short_screwdriver_llm_only_x-0p350_y+0p200,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0,0.08429096774376747,39.928212788236436,0.07469725668746731,33.69130702171984,0.1323292694241185,0.016126540318218474,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0043_short_screwdriver_llm_only_x-0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0043_short_screwdriver_llm_only_x-0p350_y+0p200_pretrained/trace.json,short_screwdriver,0,True,execution/replay/trials/0043_short_screwdriver_llm_only_x-0p350_y+0p200_pretrained.json
0044_short_screwdriver_llm_only_x+0p350_y+0p200_pretrained,0044_short_screwdriver_llm_only_x+0p350_y+0p200,short_screwdriver,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,50.0,50,0.003787878787878788,0.18007776806340442,55.94110109725566,0.16766809066934538,42.0742393640686,0.22766829196139488,0.016126540318218474,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0044_short_screwdriver_llm_only_x+0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0044_short_screwdriver_llm_only_x+0p350_y+0p200_pretrained/trace.json,short_screwdriver,0,True,execution/replay/trials/0044_short_screwdriver_llm_only_x+0p350_y+0p200_pretrained.json
0045_cylinder_screwdriver_v3009_predefined_pretrained,0045_cylinder_screwdriver_v3009_predefined,cylinder_screwdriver_v3009,spin_vertical,predefined,pretrained,predefined + pretrained,0,False,23.0,23,0.002997002997002997,0.2519136253662634,100.2435611901037,0.2173313406446743,84.36237905327368,0.07654508696693327,16.051159680765558,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0045_cylinder_screwdriver_v3009_predefined_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0045_cylinder_screwdriver_v3009_predefined_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0045_cylinder_screwdriver_v3009_predefined_pretrained.json
0046_cylinder_screwdriver_v3009_llm_lie_x-0p350_y-0p200_pretrained,0046_cylinder_screwdriver_v3009_llm_lie_x-0p350_y-0p200,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.2655092822965561,113.19844655080925,0.23767202537734763,86.86868656038448,0.3585012851388849,169.8866200027528,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0046_cylinder_screwdriver_v3009_llm_lie_x-0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0046_cylinder_screwdriver_v3009_llm_lie_x-0p350_y-0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0046_cylinder_screwdriver_v3009_llm_lie_x-0p350_y-0p200_pretrained.json
0047_cylinder_screwdriver_v3009_llm_lie_x+0p350_y-0p200_pretrained,0047_cylinder_screwdriver_v3009_llm_lie_x+0p350_y-0p200,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.3789571175661339,161.8107428488397,0.3609886236981698,158.3188235857381,0.4389574897733075,169.8866200027528,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0047_cylinder_screwdriver_v3009_llm_lie_x+0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0047_cylinder_screwdriver_v3009_llm_lie_x+0p350_y-0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0047_cylinder_screwdriver_v3009_llm_lie_x+0p350_y-0p200_pretrained.json
0048_cylinder_screwdriver_v3009_llm_lie_x-0p350_y+0p200_pretrained,0048_cylinder_screwdriver_v3009_llm_lie_x-0p350_y+0p200,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,0.0,0,0.0,0.3063362685173444,147.74981339111594,0.2823201062071214,141.71782818149057,0.3130329831968816,169.8866200027528,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0048_cylinder_screwdriver_v3009_llm_lie_x-0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0048_cylinder_screwdriver_v3009_llm_lie_x-0p350_y+0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0048_cylinder_screwdriver_v3009_llm_lie_x-0p350_y+0p200_pretrained.json
0049_cylinder_screwdriver_v3009_llm_lie_x+0p350_y+0p200_pretrained,0049_cylinder_screwdriver_v3009_llm_lie_x+0p350_y+0p200,cylinder_screwdriver_v3009,spin_vertical,llm_lie,pretrained,llm_lie + pretrained,0,False,44.44444444444444,44,0.0,0.2744718151666301,114.00681815489469,0.21732876771907947,96.40730743995232,0.4026787242343336,169.8866200027528,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0049_cylinder_screwdriver_v3009_llm_lie_x+0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0049_cylinder_screwdriver_v3009_llm_lie_x+0p350_y+0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0049_cylinder_screwdriver_v3009_llm_lie_x+0p350_y+0p200_pretrained.json
0050_cylinder_screwdriver_v3009_llm_only_x-0p350_y-0p200_pretrained,0050_cylinder_screwdriver_v3009_llm_only_x-0p350_y-0p200,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,50.0,50,0.0,0.16638756087332304,38.11350295533423,0.15521063738905297,26.526180052642875,0.18520563040188864,0.0,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0050_cylinder_screwdriver_v3009_llm_only_x-0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0050_cylinder_screwdriver_v3009_llm_only_x-0p350_y-0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0050_cylinder_screwdriver_v3009_llm_only_x-0p350_y-0p200_pretrained.json
0051_cylinder_screwdriver_v3009_llm_only_x+0p350_y-0p200_pretrained,0051_cylinder_screwdriver_v3009_llm_only_x+0p350_y-0p200,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,0.0,0,0.0,0.18715706313243077,66.49430332419018,0.15816939744769862,47.33435863450843,0.24115366545556483,0.0,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0051_cylinder_screwdriver_v3009_llm_only_x+0p350_y-0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0051_cylinder_screwdriver_v3009_llm_only_x+0p350_y-0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0051_cylinder_screwdriver_v3009_llm_only_x+0p350_y-0p200_pretrained.json
0052_cylinder_screwdriver_v3009_llm_only_x-0p350_y+0p200_pretrained,0052_cylinder_screwdriver_v3009_llm_only_x-0p350_y+0p200,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,True,50.0,50,0.0,0.15576462161911198,53.03436443412182,0.1419905438658446,24.164341270881785,0.1573511972563681,0.0,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0052_cylinder_screwdriver_v3009_llm_only_x-0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0052_cylinder_screwdriver_v3009_llm_only_x-0p350_y+0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0052_cylinder_screwdriver_v3009_llm_only_x-0p350_y+0p200_pretrained.json
0053_cylinder_screwdriver_v3009_llm_only_x+0p350_y+0p200_pretrained,0053_cylinder_screwdriver_v3009_llm_only_x+0p350_y+0p200,cylinder_screwdriver_v3009,spin_vertical,llm_only,pretrained,llm_only + pretrained,0,False,0.0,0,0.0,0.26946327592454666,79.4414604558066,0.24718352144858255,62.17782068151333,0.23061860034249404,0.0,,,,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0053_cylinder_screwdriver_v3009_llm_only_x+0p350_y+0p200_pretrained,experiments/results/thesis_main_6obj_v2_2026-04-14_fullrerun/execution/artifacts/0053_cylinder_screwdriver_v3009_llm_only_x+0p350_y+0p200_pretrained/trace.json,long_screwdriver,0,True,execution/replay/trials/0053_cylinder_screwdriver_v3009_llm_only_x+0p350_y+0p200_pretrained.json
