trial_id,geometry_trial_id,object_name,task_name,mode,policy_variant,benchmark_cell,seed,execution_success,goal_completion_pct,peak_success_count,tracking_success_rate,translation_rmse_m,rotation_rmse_deg,mean_translation_error_m,mean_rotation_error_deg,final_translation_error_m,final_rotation_error_deg,dropped_count,dropped_first_step,object_z_low_count,object_z_low_first_step,geometry_goal_count,execution_goal_count,reference_goal_count,execution_goal_transform,execution_goal_cycle_style,failure_stage,failure_category,error,artifact_dir,trace_path,resolved_baseline_object,eval_returncode,produced_eval_json,replay_artifact_path
0000_claw_hammer_predefined_pretrained,0000_claw_hammer_predefined,claw_hammer,swing_down,predefined,pretrained,predefined + pretrained,0,True,100.0,100,0.01002004008016032,0.061140957713617106,18.031214878816336,0.05571370835280959,14.26943030376262,0.13920811976394737,106.39170397373593,0,,0,,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0000_claw_hammer_predefined_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0000_claw_hammer_predefined_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0000_claw_hammer_predefined_pretrained.json
0001_claw_hammer_llm_lie_x-0p150_y-0p130_pretrained,0001_claw_hammer_llm_lie_x-0p150_y-0p130,claw_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.036848792884371026,0.09388441972369195,36.981795864821194,0.06785819435955183,23.492653257195606,0.01773368216807274,12.340609220375143,0,,0,,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0001_claw_hammer_llm_lie_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0001_claw_hammer_llm_lie_x-0p150_y-0p130_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0001_claw_hammer_llm_lie_x-0p150_y-0p130_pretrained.json
0002_claw_hammer_llm_lie_x+0p000_y-0p130_pretrained,0002_claw_hammer_llm_lie_x+0p000_y-0p130,claw_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.022170361726954493,0.07726263703755909,33.08018450047519,0.05983431943168543,20.25830137086609,0.040191369831953476,5.829545837606358,0,,0,,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0002_claw_hammer_llm_lie_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0002_claw_hammer_llm_lie_x+0p000_y-0p130_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0002_claw_hammer_llm_lie_x+0p000_y-0p130_pretrained.json
0003_claw_hammer_llm_lie_x+0p150_y-0p130_pretrained,0003_claw_hammer_llm_lie_x+0p150_y-0p130,claw_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.04267589388696655,0.07506923796586819,36.71328229798608,0.0583431940905101,24.339363940790253,0.03981432172243213,4.437945140897615,0,,0,,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0003_claw_hammer_llm_lie_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0003_claw_hammer_llm_lie_x+0p150_y-0p130_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0003_claw_hammer_llm_lie_x+0p150_y-0p130_pretrained.json
0004_claw_hammer_llm_lie_x-0p150_y-0p080_pretrained,0004_claw_hammer_llm_lie_x-0p150_y-0p080,claw_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.03162055335968379,0.09192792345589287,38.72843325944205,0.07001376409714531,23.35670521355693,0.03337387962897642,7.77868666382358,0,,0,,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0004_claw_hammer_llm_lie_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0004_claw_hammer_llm_lie_x-0p150_y-0p080_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0004_claw_hammer_llm_lie_x-0p150_y-0p080_pretrained.json
0005_claw_hammer_llm_lie_x+0p000_y-0p080_pretrained,0005_claw_hammer_llm_lie_x+0p000_y-0p080,claw_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.06596701649175413,0.09240965550148812,44.898572548589165,0.07041946179135744,27.61254612876647,0.041961608338911854,2.7137720769963836,0,,0,,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0005_claw_hammer_llm_lie_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0005_claw_hammer_llm_lie_x+0p000_y-0p080_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0005_claw_hammer_llm_lie_x+0p000_y-0p080_pretrained.json
0006_claw_hammer_llm_lie_x+0p150_y-0p080_pretrained,0006_claw_hammer_llm_lie_x+0p150_y-0p080,claw_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.024043715846994537,0.0742888205512697,38.470931619779016,0.05792602283140891,26.621781358151946,0.14045034915943283,164.93999865010736,153,915.0,0,,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0006_claw_hammer_llm_lie_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0006_claw_hammer_llm_lie_x+0p150_y-0p080_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0006_claw_hammer_llm_lie_x+0p150_y-0p080_pretrained.json
0007_claw_hammer_llm_lie_x-0p150_y-0p030_pretrained,0007_claw_hammer_llm_lie_x-0p150_y-0p030,claw_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,False,97.29729729729729,97,0.018145161290322582,0.10158121052403887,54.34540606026965,0.07504458173747945,38.82133579096422,0.3538576295824244,127.58184785060686,9809,992.0,9793,1008.0,10,37,37,cycle_to_predefined_length,mirrored,execution_failure,experiment_timeout,,experiments/results/thesis_main_v3_v3/execution/artifacts/0007_claw_hammer_llm_lie_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0007_claw_hammer_llm_lie_x-0p150_y-0p030_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0007_claw_hammer_llm_lie_x-0p150_y-0p030_pretrained.json
0008_claw_hammer_llm_lie_x+0p000_y-0p030_pretrained,0008_claw_hammer_llm_lie_x+0p000_y-0p030,claw_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.02138157894736842,0.07292526531155191,36.6278161558019,0.05571425602953582,24.808623217782067,0.036133803637297686,10.49052224950721,0,,0,,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0008_claw_hammer_llm_lie_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0008_claw_hammer_llm_lie_x+0p000_y-0p030_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0008_claw_hammer_llm_lie_x+0p000_y-0p030_pretrained.json
0009_claw_hammer_llm_lie_x+0p150_y-0p030_pretrained,0009_claw_hammer_llm_lie_x+0p150_y-0p030,claw_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.006557377049180328,0.12136986689252273,65.63612025895802,0.09716615615062339,52.54582301707833,0.11912278147206126,87.15500110718959,262,305.0,0,,10,37,37,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0009_claw_hammer_llm_lie_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0009_claw_hammer_llm_lie_x+0p150_y-0p030_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0009_claw_hammer_llm_lie_x+0p150_y-0p030_pretrained.json
0010_claw_hammer_llm_only_x-0p150_y-0p130_pretrained,0010_claw_hammer_llm_only_x-0p150_y-0p130,claw_hammer,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.021739130434782608,0.055790532866531135,15.563108225760818,0.051254200849920516,12.579765106117868,0.24450500881492376,107.15552920990238,0,,0,,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0010_claw_hammer_llm_only_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0010_claw_hammer_llm_only_x-0p150_y-0p130_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0010_claw_hammer_llm_only_x-0p150_y-0p130_pretrained.json
0011_claw_hammer_llm_only_x+0p000_y-0p130_pretrained,0011_claw_hammer_llm_only_x+0p000_y-0p130,claw_hammer,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.02613240418118467,0.05671367862262558,16.42887497709888,0.05222048047405655,12.034960124419175,0.20904539220489404,107.41617906746863,0,,0,,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0011_claw_hammer_llm_only_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0011_claw_hammer_llm_only_x+0p000_y-0p130_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0011_claw_hammer_llm_only_x+0p000_y-0p130_pretrained.json
0012_claw_hammer_llm_only_x+0p150_y-0p130_pretrained,0012_claw_hammer_llm_only_x+0p150_y-0p130,claw_hammer,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.006550218340611353,0.06990407672872018,27.339165412069637,0.06418453617868923,20.540645315780118,0.16661442763588208,112.05435701406887,0,,0,,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0012_claw_hammer_llm_only_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0012_claw_hammer_llm_only_x+0p150_y-0p130_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0012_claw_hammer_llm_only_x+0p150_y-0p130_pretrained.json
0013_claw_hammer_llm_only_x-0p150_y-0p080_pretrained,0013_claw_hammer_llm_only_x-0p150_y-0p080,claw_hammer,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.010526315789473684,0.05996437071146285,14.376718795907335,0.05429553820834763,11.565179737176907,0.2375416444721792,112.8835836307015,0,,0,,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0013_claw_hammer_llm_only_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0013_claw_hammer_llm_only_x-0p150_y-0p080_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0013_claw_hammer_llm_only_x-0p150_y-0p080_pretrained.json
0014_claw_hammer_llm_only_x+0p000_y-0p080_pretrained,0014_claw_hammer_llm_only_x+0p000_y-0p080,claw_hammer,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.015904572564612324,0.058996236732429,17.845576624425746,0.0541162860978305,13.943278485191167,0.11527066654954789,115.47819279216948,0,,0,,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0014_claw_hammer_llm_only_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0014_claw_hammer_llm_only_x+0p000_y-0p080_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0014_claw_hammer_llm_only_x+0p000_y-0p080_pretrained.json
0015_claw_hammer_llm_only_x+0p150_y-0p080_pretrained,0015_claw_hammer_llm_only_x+0p150_y-0p080,claw_hammer,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.011516314779270634,0.05960574930837227,17.134854842198042,0.05512025505678497,13.15346849683822,0.13904755767752167,109.94232002643372,0,,0,,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0015_claw_hammer_llm_only_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0015_claw_hammer_llm_only_x+0p150_y-0p080_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0015_claw_hammer_llm_only_x+0p150_y-0p080_pretrained.json
0016_claw_hammer_llm_only_x-0p150_y-0p030_pretrained,0016_claw_hammer_llm_only_x-0p150_y-0p030,claw_hammer,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.0064516129032258064,0.06491662857739673,17.405452221499477,0.059848941179529276,12.756553798925683,0.10820839631830878,116.28212050242838,0,,0,,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0016_claw_hammer_llm_only_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0016_claw_hammer_llm_only_x-0p150_y-0p030_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0016_claw_hammer_llm_only_x-0p150_y-0p030_pretrained.json
0017_claw_hammer_llm_only_x+0p000_y-0p030_pretrained,0017_claw_hammer_llm_only_x+0p000_y-0p030,claw_hammer,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.021479713603818614,0.06248391729280018,16.795744580204044,0.05739056060789526,13.023166282379409,0.058148463845771464,15.388491764822835,5,419.0,0,,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0017_claw_hammer_llm_only_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0017_claw_hammer_llm_only_x+0p000_y-0p030_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0017_claw_hammer_llm_only_x+0p000_y-0p030_pretrained.json
0018_claw_hammer_llm_only_x+0p150_y-0p030_pretrained,0018_claw_hammer_llm_only_x+0p150_y-0p030,claw_hammer,swing_down,llm_only,pretrained,llm_only + pretrained,0,True,100.0,100,0.011494252873563218,0.05961801469802722,17.398940380880596,0.05389829471942107,13.550584563555104,0.05652932213995184,19.124457899911892,12,435.0,0,,37,37,37,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0018_claw_hammer_llm_only_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0018_claw_hammer_llm_only_x+0p150_y-0p030_pretrained/trace.json,claw_hammer,0,True,execution/replay/trials/0018_claw_hammer_llm_only_x+0p150_y-0p030_pretrained.json
0019_mallet_hammer_predefined_pretrained,0019_mallet_hammer_predefined,mallet_hammer,swing_down,predefined,pretrained,predefined + pretrained,0,True,100.0,100,0.007320644216691069,0.057318260749248624,19.682892102721045,0.0531901491655666,15.657036020841963,0.14193243183777207,100.10914858425612,0,,0,,36,36,36,identity,,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0019_mallet_hammer_predefined_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0019_mallet_hammer_predefined_pretrained/trace.json,mallet_hammer,0,True,execution/replay/trials/0019_mallet_hammer_predefined_pretrained.json
0020_mallet_hammer_llm_lie_x-0p150_y-0p130_pretrained,0020_mallet_hammer_llm_lie_x-0p150_y-0p130,mallet_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.002652519893899204,0.08114001480113095,32.40694245639798,0.06326467891770024,19.37050650396688,0.08210319636665153,47.18807010413167,0,,0,,11,36,36,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0020_mallet_hammer_llm_lie_x-0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0020_mallet_hammer_llm_lie_x-0p150_y-0p130_pretrained/trace.json,mallet_hammer,0,True,execution/replay/trials/0020_mallet_hammer_llm_lie_x-0p150_y-0p130_pretrained.json
0021_mallet_hammer_llm_lie_x+0p000_y-0p130_pretrained,0021_mallet_hammer_llm_lie_x+0p000_y-0p130,mallet_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.008431703204047217,0.08389467417392801,43.262568859770404,0.06504305528772607,32.45788600955848,0.1915023239463566,132.1107510797798,476,593.0,0,,11,36,36,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0021_mallet_hammer_llm_lie_x+0p000_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0021_mallet_hammer_llm_lie_x+0p000_y-0p130_pretrained/trace.json,mallet_hammer,0,True,execution/replay/trials/0021_mallet_hammer_llm_lie_x+0p000_y-0p130_pretrained.json
0022_mallet_hammer_llm_lie_x+0p150_y-0p130_pretrained,0022_mallet_hammer_llm_lie_x+0p150_y-0p130,mallet_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.03333333333333333,0.11057990934701255,47.05356407451886,0.08640596747244733,33.958179644914644,0.10832079774739668,14.4315554771643,34,300.0,0,,11,36,36,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0022_mallet_hammer_llm_lie_x+0p150_y-0p130_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0022_mallet_hammer_llm_lie_x+0p150_y-0p130_pretrained/trace.json,mallet_hammer,0,True,execution/replay/trials/0022_mallet_hammer_llm_lie_x+0p150_y-0p130_pretrained.json
0023_mallet_hammer_llm_lie_x-0p150_y-0p080_pretrained,0023_mallet_hammer_llm_lie_x-0p150_y-0p080,mallet_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.009188361408882083,0.08287380260445025,37.47098396826435,0.06473449663617098,24.204057884908067,0.08104220498280974,47.31326099123934,0,,0,,11,36,36,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0023_mallet_hammer_llm_lie_x-0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0023_mallet_hammer_llm_lie_x-0p150_y-0p080_pretrained/trace.json,mallet_hammer,0,True,execution/replay/trials/0023_mallet_hammer_llm_lie_x-0p150_y-0p080_pretrained.json
0024_mallet_hammer_llm_lie_x+0p000_y-0p080_pretrained,0024_mallet_hammer_llm_lie_x+0p000_y-0p080,mallet_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.0427807486631016,0.08564090616374681,36.51603334072017,0.06294433404617983,25.398587441288345,0.07871773448660928,48.4422874250806,0,,0,,11,36,36,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0024_mallet_hammer_llm_lie_x+0p000_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0024_mallet_hammer_llm_lie_x+0p000_y-0p080_pretrained/trace.json,mallet_hammer,0,True,execution/replay/trials/0024_mallet_hammer_llm_lie_x+0p000_y-0p080_pretrained.json
0025_mallet_hammer_llm_lie_x+0p150_y-0p080_pretrained,0025_mallet_hammer_llm_lie_x+0p150_y-0p080,mallet_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.004219409282700422,0.13641633189509952,53.58928242233883,0.10670892139730624,41.8911046729277,0.0852604178166891,20.383336363554,25,237.0,0,,11,36,36,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0025_mallet_hammer_llm_lie_x+0p150_y-0p080_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0025_mallet_hammer_llm_lie_x+0p150_y-0p080_pretrained/trace.json,mallet_hammer,0,True,execution/replay/trials/0025_mallet_hammer_llm_lie_x+0p150_y-0p080_pretrained.json
0026_mallet_hammer_llm_lie_x-0p150_y-0p030_pretrained,0026_mallet_hammer_llm_lie_x-0p150_y-0p030,mallet_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.019801980198019802,0.13164272977180472,64.39028421818439,0.11012246194602923,50.16392297532838,0.12498047100274466,55.75632847125211,32,202.0,0,,11,36,36,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0026_mallet_hammer_llm_lie_x-0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0026_mallet_hammer_llm_lie_x-0p150_y-0p030_pretrained/trace.json,mallet_hammer,0,True,execution/replay/trials/0026_mallet_hammer_llm_lie_x-0p150_y-0p030_pretrained.json
0027_mallet_hammer_llm_lie_x+0p000_y-0p030_pretrained,0027_mallet_hammer_llm_lie_x+0p000_y-0p030,mallet_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.03177966101694915,0.09624161243251428,40.15710548061131,0.06845921551679993,27.238151835408065,0.0793807500433488,48.924473483313186,0,,0,,11,36,36,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0027_mallet_hammer_llm_lie_x+0p000_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0027_mallet_hammer_llm_lie_x+0p000_y-0p030_pretrained/trace.json,mallet_hammer,0,True,execution/replay/trials/0027_mallet_hammer_llm_lie_x+0p000_y-0p030_pretrained.json
0028_mallet_hammer_llm_lie_x+0p150_y-0p030_pretrained,0028_mallet_hammer_llm_lie_x+0p150_y-0p030,mallet_hammer,swing_down,llm_lie,pretrained,llm_lie + pretrained,0,True,100.0,100,0.008333333333333333,0.151849881241686,55.05857702924892,0.11612885139454622,43.37432202533554,0.12982456387046523,39.11622271388403,204,240.0,0,,11,36,36,cycle_to_predefined_length,mirrored,,,,experiments/results/thesis_main_v3_v3/execution/artifacts/0028_mallet_hammer_llm_lie_x+0p150_y-0p030_pretrained,experiments/results/thesis_main_v3_v3/execution/artifacts/0028_mallet_hammer_llm_lie_x+0p150_y-0p030_pretrained/trace.json,mallet_hammer,0,True,execution/replay/trials/0028_mallet_hammer_llm_lie_x+0p150_y-0p030_pretrained.json
